43.401,50,-42,-1022
43.404,54,-26,-1014
43.406,54,-34,-1020
43.409,52,-42,-1030
43.411,56,-38,-1024
43.414,62,-42,-1014
43.417,62,-38,-1032
43.419,60,-40,-1034
43.422,54,-38,-1024
43.425,56,-36,-1026
43.427,58,-36,-1024
43.43,54,-42,-1028
43.432,60,-38,-1020
43.435,58,-42,-1028
43.438,54,-38,-1026
43.44,56,-42,-1030
43.443,60,-46,-1018
43.446,50,-32,-1026
43.448,44,-40,-1028
43.451,64,-42,-1044
43.454,56,-36,-1028
43.456,46,-38,-1024
43.459,56,-40,-1018
43.461,50,-32,-1018
43.464,54,-36,-1026
43.467,58,-46,-1018
43.469,64,-38,-1018
43.472,46,-40,-1014
43.475,60,-40,-1034
43.477,50,-34,-1016
43.48,54,-46,-1032
43.483,58,-42,-1024
43.485,54,-46,-1024
43.488,54,-38,-1030
43.49,56,-48,-1036
43.493,54,-38,-1018
43.496,52,-46,-1022
43.498,66,-44,-1030
43.501,58,-36,-1024
43.504,58,-40,-1020
43.506,54,-46,-1026
43.509,60,-40,-1032
43.511,48,-42,-1020
43.514,48,-42,-1022
43.517,62,-34,-1028
43.519,48,-44,-1032
43.522,54,-38,-1024
43.525,52,-36,-1022
43.527,60,-36,-1012
43.53,56,-44,-1036
43.533,54,-44,-1028
43.535,62,-44,-1020
43.538,58,-38,-1032
43.54,62,-36,-1018
43.547,62,-36,-1022
43.55,48,-34,-1020
43.552,58,-38,-1024
43.555,50,-36,-1024
43.558,48,-44,-1016
43.56,46,-36,-1018
43.563,62,-44,-1014
43.566,52,-38,-1022
43.568,58,-48,-1024
43.571,44,-32,-1034
43.574,56,-38,-1026
43.576,54,-46,-1024
43.579,60,-38,-1026
43.581,56,-40,-1022
43.584,50,-38,-1020
43.587,62,-36,-1030
43.589,52,-38,-1030
43.592,54,-36,-1034
43.595,64,-48,-1028
43.597,54,-36,-1012
43.6,48,-30,-1020
43.603,54,-44,-1012
43.605,58,-32,-1018
43.608,50,-36,-1026
43.61,56,-44,-1032
43.613,54,-42,-1026
43.616,46,-38,-1018
43.618,54,-36,-1036
43.621,64,-40,-1022
43.624,48,-34,-1020
43.626,60,-40,-1044
43.629,52,-36,-1024
43.631,56,-40,-1026
43.634,58,-38,-1016
43.637,56,-38,-1030
43.639,56,-42,-1026
43.642,54,-38,-1024
43.645,56,-42,-1028
43.647,52,-36,-1024
43.65,50,-40,-1020
43.653,54,-36,-1032
43.655,62,-38,-1012
43.658,56,-50,-1028
43.66,60,-36,-1036
43.663,56,-42,-1030
43.666,54,-42,-1034
43.668,56,-42,-1028
43.671,48,-32,-1030
43.674,52,-38,-1022
43.676,56,-36,-1032
43.679,60,-40,-1026
43.682,58,-44,-1020
43.684,58,-44,-1028
43.687,56,-32,-1018
43.689,58,-44,-1014
43.692,54,-38,-1028
43.695,52,-36,-1026
43.697,56,-40,-1030
43.7,58,-40,-1022
43.703,62,-44,-1020
43.705,50,-38,-1016
43.708,60,-42,-1024
43.71,52,-30,-1020
43.713,54,-44,-1018
43.716,58,-38,-1022
43.718,64,-40,-1020
43.721,54,-46,-1024
43.724,60,-46,-1032
43.726,56,-34,-1016
43.729,52,-44,-1026
43.732,60,-46,-1034
43.734,52,-42,-1024
43.737,54,-44,-1026
43.739,56,-36,-1020
43.742,48,-28,-1012
43.745,58,-38,-1016
43.747,56,-44,-1020
43.75,58,-36,-1014
43.753,50,-42,-1026
43.755,58,-38,-1022
43.758,52,-36,-1026
43.761,54,-34,-1024
43.763,62,-42,-1032
43.766,52,-40,-1026
43.768,56,-38,-1026
43.771,54,-38,-1026
43.774,60,-42,-1032
43.776,56,-36,-1028
43.779,54,-40,-1024
43.782,62,-46,-1016
43.784,56,-40,-1036
43.787,56,-48,-1020
43.789,60,-34,-1032
43.792,50,-38,-1024
43.795,52,-42,-1024
43.797,58,-32,-1028
43.8,58,-34,-1012
43.803,50,-44,-1012
43.805,50,-38,-1026
43.808,54,-46,-1022
43.811,60,-44,-1022
43.813,56,-38,-1022
43.816,50,-32,-1020
43.818,60,-38,-1028
43.821,58,-42,-1028
43.824,58,-40,-1020
43.826,54,-38,-1024
43.829,50,-36,-1030
43.832,50,-36,-1024
43.834,56,-44,-1028
43.837,58,-34,-1020
43.839,56,-42,-1014
43.842,54,-48,-1018
43.845,58,-36,-1028
43.847,54,-36,-1018
43.85,50,-42,-1018
43.853,58,-42,-1026
43.855,52,-38,-1022
43.858,46,-40,-1022
43.861,58,-40,-1030
43.863,56,-34,-1026
43.866,52,-40,-1028
43.868,64,-38,-1016
43.871,52,-34,-1018
43.874,48,-40,-1024
43.876,56,-34,-1024
43.879,58,-38,-1016
43.882,56,-40,-1012
43.884,58,-38,-1024
43.887,58,-36,-1016
43.89,54,-44,-1010
43.892,50,-30,-1024
43.895,56,-38,-1020
43.897,50,-46,-1024
43.9,58,-38,-1036
43.903,52,-38,-1024
43.905,52,-42,-1026
43.908,60,-44,-1030
43.911,56,-40,-1020
43.913,42,-42,-1020
43.916,58,-40,-1024
43.918,60,-38,-1026
43.921,52,-40,-1026
43.924,54,-46,-1022
43.926,50,-36,-1022
43.929,54,-32,-1034
43.932,62,-44,-1034
43.934,56,-34,-1026
43.937,56,-42,-1016
43.94,58,-46,-1036
43.942,58,-38,-1022
43.945,46,-36,-1026
43.947,62,-50,-1022
43.95,56,-38,-1028
43.953,56,-42,-1030
43.955,54,-46,-1026
43.958,60,-38,-1020
43.961,46,-36,-1016
43.963,54,-40,-1014
43.966,60,-42,-1034
43.969,54,-44,-1018
43.971,56,-36,-1020
43.974,56,-42,-1028
43.976,50,-36,-1026
43.979,48,-40,-1024
43.982,64,-42,-1024
43.984,60,-42,-1028
43.987,52,-42,-1010
43.99,54,-36,-1014
43.992,62,-40,-1024
43.995,48,-42,-1036
43.997,52,-44,-1038
44,54,-32,-1014
44.003,52,-38,-1026
44.005,50,-38,-1022
44.008,52,-40,-1024
44.011,60,-38,-1024
44.013,48,-34,-1024
44.016,50,-34,-1024
44.019,56,-42,-1006
44.021,56,-42,-1024
44.024,58,-40,-1024
44.026,56,-36,-1024
44.029,60,-48,-1016
44.032,58,-40,-1026
44.034,54,-34,-1016
44.037,50,-44,-1030
44.04,54,-36,-1032
44.042,58,-38,-1028
44.045,52,-38,-1024
44.048,50,-38,-1022
44.05,54,-38,-1028
44.053,50,-36,-1020
44.055,56,-40,-1022
44.058,58,-36,-1022
44.061,62,-40,-1020
44.063,46,-32,-1020
44.066,58,-32,-1028
44.069,52,-38,-1026
44.071,58,-40,-1016
44.074,52,-32,-1026
44.076,58,-40,-1012
44.079,46,-42,-1032
44.082,58,-36,-1026
44.084,56,-40,-1032
44.087,48,-40,-1020
44.09,64,-42,-1034
44.092,56,-36,-1034
44.095,56,-46,-1032
44.098,50,-30,-1026
44.1,52,-38,-1028
44.103,54,-44,-1028
44.105,56,-40,-1024
44.108,52,-34,-1016
44.111,56,-42,-1026
44.113,56,-42,-1032
44.116,56,-42,-1016
44.119,56,-46,-1034
44.121,56,-42,-1020
44.124,52,-42,-1022
44.127,56,-42,-1022
44.129,60,-36,-1020
44.132,54,-32,-1020
44.134,60,-50,-1018
44.137,58,-32,-1030
44.14,62,-36,-1016
44.142,46,-38,-1028
44.145,54,-38,-1022
44.148,58,-40,-1032
44.15,52,-48,-1032
44.153,62,-46,-1024
44.155,54,-42,-1028
44.158,46,-40,-1022
44.161,58,-48,-1024
44.163,48,-32,-1018
44.166,52,-38,-1022
44.169,54,-40,-1028
44.171,60,-32,-1034
44.174,52,-38,-1022
44.177,68,-48,-1024
44.179,64,-38,-1022
44.182,50,-40,-1024
44.184,50,-36,-1036
44.187,56,-36,-1020
44.19,52,-38,-1020
44.192,56,-46,-1026
44.195,54,-38,-1024
44.198,46,-30,-1026
44.2,56,-42,-1026
44.203,58,-36,-1022
44.205,52,-42,-1016
44.208,60,-40,-1028
44.211,52,-34,-1014
44.213,54,-42,-1016
44.216,56,-40,-1034
44.219,64,-44,-1028
44.221,50,-32,-1020
44.224,56,-38,-1024
44.226,56,-36,-1014
44.229,52,-34,-1018
44.232,52,-36,-1022
44.234,54,-44,-1022
44.237,46,-36,-1012
44.24,60,-46,-1020
44.242,56,-38,-1024
44.245,56,-42,-1018
44.248,56,-50,-1018
44.25,60,-36,-1026
44.253,54,-36,-1018
44.263,56,-34,-1024
44.266,60,-44,-1020
44.269,56,-40,-1012
44.271,52,-42,-1014
44.274,54,-44,-1012
44.277,50,-40,-1034
44.279,48,-46,-1022
44.282,50,-36,-1028
44.284,54,-48,-1020
44.287,44,-36,-1018
44.29,52,-40,-1022
44.292,62,-34,-1012
44.295,58,-36,-1018
44.298,54,-46,-1026
44.3,56,-40,-1026
44.303,58,-40,-1020
44.305,64,-50,-1020
44.308,58,-32,-1016
44.311,52,-30,-1012
44.313,52,-34,-1018
44.316,54,-38,-1022
44.319,52,-42,-1026
44.321,58,-50,-1030
44.324,50,-34,-1024
44.327,52,-38,-1024
44.329,54,-44,-1028
44.332,52,-36,-1018
44.335,54,-32,-1024
44.337,48,-46,-1032
44.34,56,-46,-1026
44.342,62,-38,-1024
44.345,44,-34,-1018
44.348,56,-44,-1014
44.35,66,-40,-1030
44.353,52,-38,-1028
44.356,50,-48,-1022
44.358,56,-38,-1030
44.361,58,-36,-1024
44.363,50,-44,-1028
44.366,56,-44,-1028
44.369,62,-42,-1028
44.371,50,-38,-1030
44.374,62,-40,-1024
44.377,54,-40,-1016
44.379,52,-42,-1024
44.382,56,-36,-1036
44.385,62,-38,-1018
44.387,54,-38,-1022
44.39,56,-44,-1028
44.392,56,-42,-1030
44.395,52,-32,-1024
44.398,54,-44,-1032
44.4,54,-42,-1018
44.403,56,-38,-1018
44.406,48,-38,-1024
44.408,50,-38,-1026
44.411,52,-34,-1030
44.413,66,-48,-1026
44.416,62,-48,-1026
44.419,58,-36,-1028
44.421,60,-40,-1018
44.424,50,-40,-1022
44.427,58,-36,-1028
44.429,50,-42,-1022
44.432,60,-44,-1018
44.435,64,-38,-1038
44.437,56,-32,-1018
44.44,52,-44,-1030
44.442,56,-40,-1018
44.445,54,-42,-1030
44.448,58,-40,-1024
44.45,58,-38,-1026
44.453,54,-40,-1020
44.456,52,-38,-1030
44.458,50,-32,-1020
44.461,58,-40,-1032
44.463,54,-38,-1030
44.466,62,-38,-1030
44.469,42,-36,-1020
44.471,52,-38,-1028
44.474,58,-40,-1020
44.477,54,-40,-1016
44.479,58,-36,-1022
44.482,66,-38,-1020
44.485,52,-32,-1024
44.487,56,-36,-1038
44.49,58,-40,-1028
44.492,54,-28,-1026
44.495,56,-34,-1024
44.498,54,-46,-1022
44.5,56,-34,-1018
44.503,54,-38,-1022
44.506,68,-44,-1020
44.508,58,-44,-1012
44.511,50,-42,-1022
44.514,54,-42,-1028
44.516,56,-34,-1028
44.519,54,-38,-1018
44.521,62,-38,-1018
44.524,62,-42,-1024
44.527,58,-40,-1012
44.529,58,-38,-1024
44.532,50,-42,-1014
44.535,56,-36,-1022
44.537,56,-36,-1012
44.54,54,-36,-1026
44.547,56,-38,-1016
44.549,48,-38,-1028
44.552,60,-32,-1020
44.555,58,-34,-1008
44.557,52,-36,-1010
44.56,52,-42,-1026
44.562,56,-44,-1022
44.565,56,-42,-1018
44.568,62,-50,-1026
44.57,56,-42,-1020
44.573,44,-34,-1032
44.576,52,-42,-1032
44.578,56,-38,-1030
44.581,58,-40,-1022
44.583,60,-38,-1022
44.586,52,-40,-1020
44.589,56,-40,-1030
44.591,52,-40,-1024
44.594,54,-40,-1014
44.597,54,-40,-1030
44.599,54,-40,-1026
44.602,56,-40,-1026
44.605,54,-36,-1034
44.607,56,-46,-1018
44.61,54,-38,-1020
44.612,48,-30,-1012
44.615,58,-40,-1018
44.618,50,-48,-1022
44.62,52,-36,-1022
44.623,54,-34,-1024
44.626,48,-36,-1014
44.628,44,-32,-1030
44.631,58,-38,-1010
44.633,60,-32,-1026
44.636,48,-38,-1018
44.639,64,-46,-1026
44.641,48,-38,-1028
44.644,54,-40,-1020
44.647,60,-38,-1022
44.649,48,-34,-1018
44.652,56,-34,-1018
44.654,66,-42,-1024
44.657,52,-40,-1022
44.66,66,-40,-1028
44.662,56,-38,-1022
44.665,54,-40,-1034
44.668,50,-46,-1030
44.67,58,-42,-1032
44.673,58,-34,-1018
44.676,58,-46,-1020
44.678,60,-50,-1024
44.681,52,-46,-1026
44.683,54,-42,-1018
44.686,50,-40,-1022
44.689,62,-40,-1016
44.691,52,-36,-1018
44.694,54,-38,-1022
44.697,52,-40,-1018
44.699,52,-40,-1020
44.702,56,-36,-1020
44.704,54,-42,-1032
44.707,60,-38,-1030
44.71,54,-36,-1016
44.712,62,-46,-1028
44.715,54,-36,-1018
44.718,56,-40,-1018
44.72,56,-40,-1038
44.723,52,-34,-1026
44.726,50,-40,-1020
44.728,62,-42,-1018
44.731,54,-42,-1022
44.734,52,-36,-1018
44.736,50,-34,-1024
44.739,60,-38,-1026
44.741,50,-38,-1026
44.744,56,-40,-1022
44.747,62,-38,-1036
44.749,60,-44,-1026
44.752,58,-42,-1018
44.755,54,-34,-1022
44.757,56,-34,-1020
44.76,54,-36,-1020
44.762,60,-38,-1020
44.765,58,-36,-1024
44.768,58,-40,-1026
44.77,50,-40,-1034
44.773,50,-44,-1034
44.776,54,-38,-1014
44.778,54,-48,-1012
44.781,52,-40,-1034
44.783,64,-44,-1022
44.786,58,-48,-1018
44.789,54,-36,-1022
44.791,56,-40,-1026
44.794,56,-44,-1024
44.797,48,-38,-1026
44.799,54,-36,-1024
44.802,58,-44,-1018
44.805,64,-46,-1018
44.807,52,-38,-1034
44.81,60,-48,-1026
44.812,62,-38,-1018
44.815,56,-36,-1016
44.818,56,-44,-1022
44.82,58,-46,-1028
44.823,54,-40,-1032
44.826,50,-38,-1028
44.828,56,-42,-1022
44.831,54,-42,-1014
44.834,50,-46,-1026
44.836,58,-48,-1036
44.839,56,-38,-1026
44.841,52,-46,-1022
44.844,52,-32,-1022
44.847,56,-46,-1012
44.849,54,-36,-1016
44.852,56,-44,-1022
44.855,48,-34,-1030
44.857,52,-44,-1028
44.86,62,-44,-1024
44.862,54,-30,-1018
44.865,52,-42,-1022
44.868,56,-46,-1026
44.87,50,-24,-1028
44.873,62,-46,-1028
44.876,58,-34,-1020
44.878,62,-36,-1016
44.881,46,-38,-1022
44.884,60,-40,-1026
44.886,56,-32,-1026
44.889,56,-32,-1020
44.891,58,-36,-1030
44.894,58,-40,-1032
44.897,52,-46,-1020
44.899,56,-42,-1020
44.902,60,-40,-1026
44.905,52,-42,-1020
44.907,58,-46,-1040
44.91,48,-38,-1008
44.912,56,-36,-1030
44.915,54,-46,-1020
44.918,58,-40,-1026
44.92,42,-42,-1016
44.923,52,-40,-1022
44.926,50,-34,-1028
44.928,56,-38,-1024
44.931,52,-42,-1028
44.934,52,-38,-1026
44.936,56,-38,-1028
44.939,60,-42,-1032
44.941,62,-34,-1026
44.944,52,-48,-1030
44.947,58,-42,-1034
44.949,58,-44,-1030
44.952,54,-40,-1016
44.955,48,-36,-1020
44.957,60,-36,-1020
44.96,48,-40,-1018
44.963,56,-38,-1026
44.965,54,-32,-1026
44.968,48,-42,-1018
44.97,58,-38,-1026
44.973,60,-40,-1020
44.976,54,-36,-1018
44.978,50,-42,-1026
44.981,48,-34,-1028
44.984,52,-44,-1026
44.986,64,-46,-1034
44.989,62,-40,-1020
44.991,56,-40,-1020
44.994,48,-36,-1006
44.997,58,-36,-1012
44.999,52,-38,-1014
45.002,50,-40,-1026
45.005,48,-36,-1028
45.007,52,-38,-1014
45.01,58,-46,-1026
45.013,52,-44,-1024
45.015,46,-34,-1026
45.018,56,-42,-1022
45.021,56,-38,-1022
45.023,50,-38,-1022
45.026,58,-42,-1018
45.028,58,-36,-1026
45.031,50,-34,-1026
45.034,54,-38,-1016
45.036,56,-38,-1022
45.039,50,-34,-1024
45.042,64,-42,-1028
45.044,52,-44,-1016
45.047,50,-32,-1014
45.049,64,-50,-1028
45.052,62,-46,-1028
45.055,56,-38,-1026
45.057,50,-38,-1024
45.06,56,-38,-1024
45.063,50,-40,-1006
45.065,56,-42,-1026
45.068,60,-40,-1034
45.07,48,-32,-1024
45.073,54,-42,-1012
45.076,50,-42,-1028
45.078,52,-44,-1022
45.081,54,-44,-1030
45.084,62,-36,-1022
45.086,52,-40,-1014
45.089,58,-38,-1022
45.092,54,-40,-1034
45.094,56,-34,-1012
45.097,58,-42,-1020
45.1,52,-34,-1026
45.102,52,-34,-1010
45.105,64,-50,-1026
45.107,52,-36,-1020
45.11,52,-38,-1022
45.113,54,-42,-1024
45.115,54,-38,-1032
45.118,54,-42,-1030
45.121,52,-44,-1032
45.123,60,-44,-1030
45.126,48,-40,-1018
45.128,48,-46,-1024
45.131,60,-32,-1020
45.134,48,-36,-1014
45.136,46,-42,-1020
45.139,52,-36,-1024
45.142,56,-36,-1018
45.144,52,-38,-1030
45.147,58,-40,-1030
45.149,54,-34,-1016
45.152,58,-40,-1008
45.155,58,-34,-1022
45.157,54,-36,-1026
45.16,54,-40,-1018
45.163,58,-48,-1018
45.165,58,-34,-1022
45.168,54,-44,-1022
45.171,56,-30,-1020
45.173,48,-34,-1014
45.176,52,-44,-1016
45.178,54,-44,-1034
45.181,54,-36,-1030
45.184,50,-44,-1022
45.186,56,-44,-1024
45.189,52,-38,-1022
45.192,56,-54,-1028
45.194,64,-40,-1020
45.197,50,-30,-1022
45.2,50,-40,-1026
45.202,52,-30,-1018
45.205,54,-28,-1014
45.207,58,-42,-1032
45.21,62,-34,-1028
45.213,58,-34,-1024
45.215,52,-44,-1044
45.218,54,-34,-1026
45.221,46,-28,-1026
45.223,54,-40,-1024
45.226,54,-40,-1030
45.228,56,-42,-1006
45.231,52,-42,-1026
45.234,62,-38,-1024
45.236,50,-44,-1032
45.239,52,-42,-1016
45.242,64,-38,-1022
45.244,54,-30,-1022
45.247,50,-36,-1024
45.25,58,-38,-1030
45.252,52,-38,-1024
45.255,56,-48,-1022
45.257,56,-44,-1034
45.26,58,-34,-1016
45.263,54,-42,-1030
45.265,58,-38,-1024
45.268,52,-40,-1016
45.271,50,-40,-1016
45.273,64,-44,-1030
45.276,58,-38,-1026
45.278,54,-40,-1022
45.281,62,-42,-1028
45.284,52,-34,-1012
45.286,58,-34,-1028
45.289,60,-38,-1030
45.292,56,-46,-1028
45.294,62,-34,-1024
45.297,64,-44,-1024
45.3,50,-32,-1014
45.302,50,-38,-1024
45.305,56,-46,-1022
45.307,62,-38,-1022
45.31,56,-36,-1030
45.313,58,-42,-1022
45.315,58,-34,-1024
45.318,56,-40,-1008
45.321,56,-40,-1030
45.323,56,-42,-1034
45.326,60,-44,-1028
45.329,56,-38,-1022
45.331,50,-46,-1026
45.334,56,-34,-1026
45.336,60,-44,-1024
45.339,56,-48,-1030
45.342,56,-38,-1022
45.344,52,-36,-1016
45.347,54,-40,-1026
45.35,52,-30,-1034
45.352,52,-46,-1020
45.355,52,-36,-1032
45.357,66,-42,-1018
45.36,56,-38,-1018
45.363,48,-40,-1018
45.365,48,-38,-1034
45.368,50,-38,-1026
45.371,50,-38,-1024
45.373,58,-48,-1020
45.376,56,-38,-1028
45.379,58,-32,-1034
45.381,58,-42,-1026
45.384,54,-32,-1022
45.387,46,-34,-1030
45.389,50,-36,-1030
45.392,62,-40,-1014
45.394,50,-42,-1024
45.397,54,-40,-1028
45.4,58,-46,-1030
45.402,52,-36,-1020
45.405,52,-36,-1028
45.408,60,-40,-1030
45.41,54,-32,-1016
45.413,52,-38,-1036
45.415,58,-44,-1020
45.418,54,-32,-1016
45.421,48,-32,-1014
45.423,56,-48,-1026
45.426,54,-40,-1020
45.429,44,-38,-1022
45.431,60,-38,-1026
45.434,58,-32,-1022
45.436,52,-36,-1022
45.439,56,-42,-1024
45.442,56,-38,-1032
45.444,56,-32,-1010
45.447,46,-40,-1018
45.45,52,-36,-1032
45.452,58,-28,-1020
45.455,50,-34,-1010
45.458,54,-38,-1028
45.46,56,-38,-1032
45.463,48,-34,-1030
45.465,58,-40,-1040
45.468,60,-34,-1022
45.471,56,-34,-1012
45.473,52,-40,-1020
45.476,52,-34,-1022
45.479,54,-28,-1018
45.481,52,-36,-1014
45.484,50,-42,-1028
45.487,54,-32,-1020
45.489,60,-42,-1024
45.492,58,-44,-1026
45.494,58,-44,-1024
45.497,50,-40,-1024
45.5,54,-44,-1030
45.502,56,-32,-1024
45.505,44,-38,-1032
45.508,50,-40,-1030
45.51,56,-44,-1016
45.513,50,-46,-1024
45.515,52,-44,-1030
45.518,58,-38,-1038
45.521,58,-36,-1028
45.523,58,-44,-1022
45.526,60,-40,-1018
45.529,54,-40,-1016
45.531,58,-40,-1018
45.534,52,-38,-1022
45.537,54,-32,-1022
45.539,50,-44,-1016
45.546,62,-44,-1016
45.549,54,-40,-1024
45.551,62,-46,-1022
45.554,54,-40,-1026
45.557,56,-40,-1024
45.559,50,-42,-1016
45.562,52,-32,-1032
45.564,58,-42,-1020
45.567,54,-40,-1012
45.57,40,-40,-1024
45.572,62,-44,-1026
45.575,52,-46,-1022
45.578,48,-38,-1028
45.58,56,-44,-1024
45.583,56,-38,-1024
45.585,54,-44,-1020
45.588,68,-44,-1018
45.591,60,-36,-1028
45.593,60,-36,-1016
45.596,58,-46,-1026
45.599,56,-44,-1032
45.601,54,-44,-1022
45.604,52,-32,-1020
45.607,46,-34,-1026
45.609,54,-38,-1022
45.612,54,-44,-1022
45.614,60,-40,-1024
45.617,54,-42,-1016
45.62,54,-42,-1030
45.622,62,-40,-1024
45.625,56,-42,-1024
45.628,56,-44,-1022
45.63,54,-40,-1014
45.633,56,-42,-1024
45.635,48,-42,-1026
45.638,56,-36,-1024
45.641,52,-32,-1034
45.643,56,-40,-1024
45.646,60,-48,-1024
45.649,62,-36,-1018
45.651,54,-38,-1018
45.654,58,-40,-1028
45.657,48,-30,-1028
45.659,60,-40,-1024
45.662,60,-42,-1020
45.664,62,-42,-1014
45.667,56,-38,-1016
45.67,52,-38,-1022
45.672,52,-40,-1026
45.675,50,-36,-1016
45.678,48,-36,-1034
45.68,54,-38,-1034
45.683,50,-40,-1020
45.685,50,-38,-1022
45.688,54,-40,-1016
45.691,54,-44,-1028
45.693,48,-32,-1022
45.696,62,-40,-1032
45.699,48,-44,-1024
45.701,62,-40,-1016
45.704,54,-36,-1022
45.707,60,-38,-1024
45.709,56,-40,-1024
45.712,50,-40,-1026
45.714,48,-42,-1024
45.717,56,-40,-1034
45.72,62,-40,-1024
45.722,58,-46,-1028
45.725,54,-42,-1034
45.728,62,-40,-1024
45.73,54,-48,-1020
45.733,58,-34,-1030
45.736,52,-36,-1024
45.738,44,-32,-1022
45.741,62,-42,-1036
45.743,52,-32,-1014
45.746,52,-40,-1016
45.749,56,-46,-1032
45.751,50,-36,-1026
45.754,54,-38,-1018
45.757,50,-42,-1036
45.759,70,-36,-1020
45.762,50,-44,-1032
45.764,54,-48,-1016
45.767,56,-36,-1036
45.77,56,-32,-1024
45.772,46,-42,-1018
45.775,50,-38,-1038
45.778,54,-38,-1030
45.78,58,-40,-1022
45.783,54,-46,-1024
45.785,54,-36,-1028
45.788,52,-38,-1016
45.791,48,-46,-1048
45.793,50,-40,-1022
45.796,50,-38,-1012
45.799,58,-40,-1022
45.801,62,-40,-1022
45.804,54,-32,-1024
45.807,52,-36,-1028
45.809,62,-42,-1028
45.812,54,-38,-1018
45.815,50,-34,-1020
45.817,66,-48,-1034
45.82,56,-36,-1026
45.822,48,-44,-1024
45.825,58,-44,-1026
45.828,56,-38,-1008
45.83,52,-36,-1024
45.833,62,-42,-1022
45.836,58,-38,-1014
45.838,58,-38,-1018
45.841,50,-42,-1022
45.843,54,-36,-1046
45.846,48,-36,-1022
45.849,54,-42,-1024
45.851,50,-34,-1032
45.854,54,-36,-1014
45.857,54,-38,-1014
45.859,50,-42,-1022
45.862,52,-36,-1026
45.864,54,-38,-1024
45.867,60,-38,-1034
45.87,48,-38,-1030
45.872,62,-36,-1028
45.875,52,-34,-1018
45.878,54,-38,-1020
45.88,60,-34,-1020
45.883,64,-28,-1020
45.886,52,-38,-1016
45.888,58,-40,-1036
45.891,56,-40,-1026
45.893,52,-32,-1022
45.896,56,-42,-1026
45.899,54,-38,-1024
45.901,56,-42,-1028
45.904,52,-42,-1032
45.907,52,-38,-1022
45.909,58,-38,-1028
45.912,50,-48,-1030
45.915,50,-40,-1034
45.917,56,-38,-1028
45.92,56,-38,-1022
45.922,56,-38,-1020
45.925,56,-42,-1028
45.928,50,-40,-1018
45.93,56,-38,-1024
45.933,52,-38,-1022
45.936,50,-40,-1026
45.938,50,-42,-1026
45.941,54,-40,-1032
45.943,48,-38,-1016
45.946,58,-46,-1022
45.949,60,-46,-1022
45.951,46,-30,-1024
45.954,50,-36,-1022
45.957,52,-36,-1018
45.959,58,-32,-1030
45.962,52,-38,-1028
45.964,50,-40,-1016
45.967,56,-40,-1030
45.97,56,-44,-1014
45.972,50,-46,-1020
45.975,60,-38,-1024
45.978,56,-38,-1032
45.98,62,-42,-1016
45.983,52,-42,-1024
45.986,60,-32,-1030
45.988,52,-38,-1020
45.991,54,-42,-1030
45.993,66,-40,-1030
45.996,56,-36,-1012
45.999,48,-42,-1012
46.001,50,-38,-1032
46.004,58,-44,-1030
46.007,56,-40,-1028
46.009,50,-42,-1032
46.012,50,-40,-1022
46.015,50,-38,-1020
46.017,62,-50,-1032
46.02,50,-44,-1026
46.022,58,-40,-1026
46.025,56,-38,-1022
46.028,48,-42,-1028
46.03,52,-38,-1026
46.033,56,-36,-1018
46.036,58,-32,-1024
46.038,54,-38,-1014
46.041,60,-32,-1016
46.043,56,-38,-1016
46.046,54,-36,-1028
46.049,56,-38,-1032
46.051,60,-42,-1016
46.054,48,-46,-1036
46.057,54,-40,-1034
46.059,52,-32,-1030
46.062,44,-40,-1026
46.064,58,-44,-1030
46.067,62,-38,-1024
46.07,52,-36,-1012
46.072,54,-38,-1024
46.075,60,-42,-1022
46.078,56,-40,-1018
46.08,50,-38,-1024
46.083,52,-36,-1028
46.086,46,-38,-1022
46.088,52,-32,-1020
46.091,58,-30,-1018
46.094,58,-34,-1016
46.096,56,-50,-1018
46.099,46,-38,-1024
46.101,60,-46,-1018
46.104,54,-38,-1018
46.107,64,-36,-1032
46.109,62,-36,-1022
46.112,48,-38,-1006
46.115,58,-36,-1024
46.117,60,-38,-1026
46.12,46,-32,-1020
46.122,56,-44,-1030
46.125,44,-40,-1028
46.128,50,-36,-1016
46.13,52,-46,-1030
46.133,60,-36,-1026
46.136,60,-34,-1014
46.138,56,-46,-1026
46.141,54,-50,-1018
46.143,60,-34,-1020
46.146,54,-36,-1016
46.149,64,-44,-1030
46.151,48,-30,-1018
46.154,56,-40,-1024
46.157,54,-42,-1022
46.159,58,-38,-1028
46.162,52,-46,-1014
46.165,56,-46,-1032
46.167,52,-42,-1028
46.17,56,-34,-1022
46.172,60,-44,-1030
46.175,56,-34,-1028
46.178,50,-34,-1026
46.18,50,-44,-1018
46.183,54,-40,-1026
46.186,54,-38,-1020
46.188,54,-42,-1024
46.191,52,-34,-1026
46.194,62,-38,-1024
46.196,56,-42,-1020
46.199,64,-46,-1034
46.201,64,-44,-1018
46.204,50,-42,-1020
46.207,58,-36,-1026
46.209,52,-34,-1014
46.212,54,-40,-1022
46.215,54,-42,-1024
46.217,58,-44,-1018
46.22,58,-40,-1018
46.222,48,-36,-1026
46.225,52,-46,-1030
46.228,60,-42,-1022
46.23,54,-36,-1028
46.233,56,-50,-1028
46.236,56,-44,-1022
46.238,54,-38,-1032
46.241,58,-44,-1020
46.244,56,-30,-1020
46.246,54,-34,-1028
46.249,60,-50,-1032
46.251,60,-38,-1032
46.254,50,-34,-1028
